source,source_location,Content,target,target_location,Other places,Etude Notaire,Cote ADLA,Nature acte,Date,source_coordinates,source_address,target_coordinates,target_address
Hubert Antheaume,"Saint Severin, Paris",Finance ,Madeleine Antheaume,"Saint Nicolas des Champs, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (2.3457123554128168 48.852094550000004),"Église Saint-Séverin, 3, Rue des Prêtres Saint-Séverin, Quartier de la Sorbonne, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",POINT (2.354225818354769 48.865493150000006),"Église Saint-Nicolas-des-Champs, Rue Cunin Gridaine, 75003, Rue Cunin Gridaine, Paris, Île-de-France, France"
Jacques Antheaume,"Saint Nicolas des Champs, Paris",,Madeleine Antheaume,"Saint Nicolas des Champs, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (2.3153496472839956 48.866042),"Petit Palais, Avenue Winston Churchill, Quartier des Champs-Élysées, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",POINT (2.354225818354769 48.865493150000006),"Église Saint-Nicolas-des-Champs, Rue Cunin Gridaine, 75003, Rue Cunin Gridaine, Paris, Île-de-France, France"
Eloy Antheaume père, ,Famille,Eloy Antheaume,"Saint Leu Saint Gilles, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT EMPTY,,POINT (2.35006532675927 48.86288045),"Église Saint-Leu - Saint-Gilles, Rue du Cygne, 75001, Rue du Cygne, Paris, Île-de-France, France"
Eloy Antheaume père, ,Famille,Hubert Antheaume,"Saint Severin, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT EMPTY,,POINT (2.345094362010094 48.85245535),"Îlot Saint-Séverin, 75005, Paris, Île-de-France, France"
Eloy Antheaume père, ,Famille,Jacques Antheaume,"Saint Nicolas des Champs, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT EMPTY,,POINT (2.354225818354769 48.865493150000006),"Église Saint-Nicolas-des-Champs, Rue Cunin Gridaine, 75003, Rue Cunin Gridaine, Paris, Île-de-France, France"
Eloy Antheaume père,,Famille,Madeleine Antheaume,"Saint Nicolas des Champs, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (2.354225818354769 48.865493150000006),"Église Saint-Nicolas-des-Champs, Rue Cunin Gridaine, 75003, Rue Cunin Gridaine, Paris, Île-de-France, France"
Eloy Antheaume père,,Famille,Claude Du Mesnil,,,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Claude Du Mesnil,,Famille,Eloy Antheaume,"Saint Leu Saint Gilles, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (2.35006532675927 48.86288045),"Église Saint-Leu - Saint-Gilles, Rue du Cygne, 75001, Rue du Cygne, Paris, Île-de-France, France"
Claude Du Mesnil,,Famille,Hubert Antheaume,"Saint Severin, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (2.345094362010094 48.85245535),"Îlot Saint-Séverin, 75005, Paris, Île-de-France, France"
Claude Du Mesnil,,Famille,Jacques Antheaume,"Saint Nicolas des Champs, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (2.354225818354769 48.865493150000006),"Église Saint-Nicolas-des-Champs, Rue Cunin Gridaine, 75003, Rue Cunin Gridaine, Paris, Île-de-France, France"
Claude Du Mesnil,,Famille,Madeleine Antheaume,"Saint Nicolas des Champs, Paris",,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (2.354225818354769 48.865493150000006),"Église Saint-Nicolas-des-Champs, Rue Cunin Gridaine, 75003, Rue Cunin Gridaine, Paris, Île-de-France, France"
Claude Du Mesnil,,Famille,Jean Ory père,,,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Claude Du Mesnil,,Famille,Jean Ory  ,,,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Jean Ory père,,Famille,Jean Ory  ,,,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Eloy Antheaume,"Saint Leu Saint Gilles, Paris",Famille,Antoine Antheaume,,,Langlois,MC/ET/CIX/249,Compte,28/08/1671,POINT (2.35006532675927 48.86288045),"Église Saint-Leu - Saint-Gilles, Rue du Cygne, Quartier Les Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Marie Boucher,"Saint Nicolas, Nantes",,Mathurin Dugast,"Saint Saturnin, Nantes",Terre Neuve,Verger,4/E2/1941,Cambie,26/06/1666,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (0.1594091 48.0641536),"Saint-Saturnin, 72650, Pays de la Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,Jean Masson Lesné,Orléans,,Verger,4/E2/1941,Cambie,26/06/1666,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Julien Gerard sr de Nays,"Saint Nicolas, Nantes",Paimbeuf,Verger,4/E2/1944,Cambie,27/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-1.5577788137042066 47.2155235),"Basilique Saint-Nicolas, Rue Duvoisin, 44003, Rue Duvoisin, Nantes, Pays de la Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,Jean Masson Lesné,Orléans,,Verger,4/E2/1944,Cambie,27/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Julien Gerard sr de Nays,"Saint Nicolas, Nantes",,Verger,4/E2/1944,Cambie,27/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-1.5577788137042066 47.2155235),"Basilique Saint-Nicolas, Rue Duvoisin, 44003, Rue Duvoisin, Nantes, Pays de la Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,Jean Masson Lesné,Orléans,,Verger,4/E2/1944,Cambie,27/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Julien Gerard sr de Nays,"Saint Nicolas, Nantes",,Verger,4/E2/1944,Cambie,31/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-1.5577788137042066 47.2155235),"Basilique Saint-Nicolas, Rue Duvoisin, 44003, Rue Duvoisin, Nantes, Pays de la Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,Jean Masson Lesné,Orléans,,Verger,4/E2/1944,Cambie,31/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Julien Gerard sr de Nays,"Saint Nicolas, Nantes",,Verger,4/E2/1944,Cambie,01/11/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-1.5577788137042066 47.2155235),"Basilique Saint-Nicolas, Rue Duvoisin, 44003, Rue Duvoisin, Nantes, Pays de la Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,Jean Masson Lesné,Orléans,,Verger,4/E2/1944,Cambie,01/11/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Julien Gerard sr de Nays,"Saint Nicolas, Nantes",,Verger,4/E2/1944,Cambie,27/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-1.5577788137042066 47.2155235),"Basilique Saint-Nicolas, Rue Duvoisin, 44003, Rue Duvoisin, Nantes, Pays de la Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,Euzebe de Loynes,Orléans,,Verger,4/E2/1944,Cambie,27/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Julien Gerard sr de Nays,"Saint Nicolas, Nantes",,Verger,4/E2/1944,Cambie,27/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-1.5577788137042066 47.2155235),"Basilique Saint-Nicolas, Rue Duvoisin, 44003, Rue Duvoisin, Nantes, Pays de la Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,Euzebe de Loynes,Orléans,,Verger,4/E2/1944,Cambie,27/10/1667,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Julien Gerard sr de Nays,"Saint Nicolas, Nantes",,Verger,4/E2/1945,Cambie,13/01/1668,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-1.5577788137042066 47.2155235),"Basilique Saint-Nicolas, Rue Duvoisin, 44003, Rue Duvoisin, Nantes, Pays de la Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,Jean Masson Lesné,Orléans,,Verger,4/E2/1945,Cambie,13/01/1668,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Jean Ruyo,Penerf,"Le Croisic, Terre-Neuve",Verger,4/E2/1946,Cambie,11/07/1668,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-2.624029615439639 47.505479750000006),"Pénerf, 56750, Damgan, Bretagne, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,François Le Pelletier,Penerf,,Verger,4/E2/1946,Cambie,11/07/1668,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-2.624029615439639 47.505479750000006),"Pénerf, 56750, Damgan, Bretagne, France"
Marie Boucher,"Saint Nicolas, Nantes",Commerce,François Lemasson,Orléans,,Verger,4/E2/1946,Cambie,11/07/1668,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Jeanne Renard,,"Le Croisic, Terre-Neuve, Paimbeuf",Verger,4/E2/1949,Cambie,19/02/1670,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Jeanne Renard,,Famille,Charles Souyn défunt,,,Verger,4/E2/1949,Cambie,19/02/1670,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Jeanne Renard,,Famille,Charles Souyn fils,,,Verger,4/E2/1949,Cambie,19/02/1670,POINT (11.0480288 46.3144754),"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38019, Italia",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Marie Boucher,"Saint Nicolas, Nantes",Finance ,Charles Souyn fils,,,Verger,4/E2/1949,Cambie,19/02/1670,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (6.1834097 48.6937223),"Nancy, 54000;54100, Grand Est, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Finance ,Maude Lequere,Le Croisic,"Terre-Neuve, Paimbeuf",Verger,4/E2/1953,Cambie,12/01/1672,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-2.5094404 47.2933971),"Le Croisic, 44490, Pays de la Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Finance ,Charles Moruan,Le Croisic,,Verger,4/E2/1953,Cambie,12/01/1672,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-2.5094404 47.2933971),"Le Croisic, 44490, Pays de la Loire, France"
Maude Lequere,Le Croisic,Finance ,Charles Moruan,Le Croisic,,Verger,4/E2/1953,Cambie,12/01/1672,POINT (-2.5094404 47.2933971),"Le Croisic, Saint-Nazaire, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44490, France",POINT (-2.5094404 47.2933971),"Le Croisic, 44490, Pays de la Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Commerce,Robert Miron,Orléans,,Verger,4/E2/1953,Cambie,12/01/1672,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Commerce,Jean de Beausse,Orléans,,Verger,4/E2/1953,Cambie,12/01/1672,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Robert Miron,Orléans,Commerce,Jean de Beausse,Orléans,,Verger,4/E2/1953,Cambie,12/01/1672,POINT (1.9086066 47.9027336),"Orléans, Loiret, Centre-Val de Loire, France métropolitaine, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Finance ,Maude Lequere,Le Croisic,"Terre-Neuve, Paimbeuf",Verger,4/E2/1953,Cambie,02/01/1673,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-2.5094404 47.2933971),"Le Croisic, 44490, Pays de la Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Finance ,Charles Moruan,Le Croisic,,Verger,4/E2/1953,Cambie,02/01/1673,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (-2.5094404 47.2933971),"Le Croisic, 44490, Pays de la Loire, France"
Maude Lequere,Le Croisic,Finance ,Charles Moruan,Le Croisic,,Verger,4/E2/1953,Cambie,02/01/1673,POINT (-2.5094404 47.2933971),"Le Croisic, Saint-Nazaire, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44490, France",POINT (-2.5094404 47.2933971),"Le Croisic, 44490, Pays de la Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Commerce,Robert Miron,Orléans,,Verger,4/E2/1953,Cambie,02/01/1673,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Commerce,Jean de Beausse,Orléans,,Verger,4/E2/1953,Cambie,02/01/1673,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Robert Miron,Orléans,Finance ,Jean de Beausse,Orléans,,Verger,4/E2/1953,Cambie,02/01/1673,POINT (1.9086066 47.9027336),"Orléans, Loiret, Centre-Val de Loire, France métropolitaine, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Finance ,Nicolas Hotman,Orléans,"Le Croisic, Paimbeuf, Antilles, La Rochelle, Bordeaux",Verger,4/E2/1954,Cambie,25/08/1672,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
Marie Boucher et Hubert Antheaume Cie,"Saint Nicolas, Nantes",Commerce,François Lemasson,Orléans,,Verger,4/E2/1954,Cambie,25/08/1672,POINT (-1.5603709 47.2155984),"Saint-Nicolas, Rue du Calvaire, Bretagne, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44003, France",POINT (1.9086066 47.9027336),"Orléans, 45000;45100, Centre-Val de Loire, France"
